"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",4169,14006,521,4977
"GM",0,0,0,1
"Tolerant",8327,18730,5694,4457
"Vulnerable",158,172,112,492
"Unclassified",4402,7339,2119,12710
