"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",794,172,296,403,160
"GM",99,819,2003,84,74
"Tolerant",59,979,2178,501,370
"Vulnerable",100,99,592,30123,643
"Unclassified",215,728,831,4006,86376
