"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2505,1,2206,365,1582
"GM",1,0,1,1,3
"Tolerant",2385,10,31778,699,2765
"Vulnerable",4684,0,2318,39099,39263
"Unclassified",2217,1,1807,2727,86267
