"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",30394,8,410042,4109,5052
"GM",13,0,837,8,31
"Tolerant",411993,1042,490342,18604,3321
"Vulnerable",249,162,23946,105851,108
"Unclassified",10614,10,14413,276,142573
