"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1152,1344,3937,59660
"Tolerant",226,14722,22864,10294
"Vulnerable",456,15014,93087,31679
"Unclassified",2152,4131,13618,54421
