"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2751,577,1517,1342
"Tolerant",847,5524,7386,559
"Vulnerable",1939,13728,145714,15788
"Unclassified",634,1568,15163,113720
