"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",70465,7892,7890,148,25535
"GM",8405,43965,20941,26,1488
"Tolerant",4044,20200,7525,6,1610
"Vulnerable",332,43,46,15,465
"Unclassified",7670,1929,1923,154,24985
