"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",55691,699,38343,618,1519
"GM",365,1128,340,14,355
"Tolerant",60044,6639,226921,6887,5029
"Vulnerable",475,114,2939,2193,1286
"Unclassified",830,1983,7874,2380,218644
